LAMMPS data file from restart file: timestep = 20000, procs = 3

769 atoms
513 bonds
258 angles

4 atom types
2 bond types
2 angle types

-9.8650000000000002e+00 9.8650000000000002e+00 xlo xhi
-9.8650000000000002e+00 9.8650000000000002e+00 ylo yhi
-9.8650000000000002e+00 9.8650000000000002e+00 zlo zhi

Masses

1 16
2 1
3 16
4 1

Pair Coeffs

1 0.155425 3.16549
2 0 0
3 0 0
4 0 0

Angle Coeffs

1 37.95 113.24
2 38.7434 111.727

Atoms

691 231 1 -8.1999999999999995e-01 2.5191318597945961e-01 -8.9088940661798279e+00 -7.0451085822927872e+00 0 0 0
692 231 2 4.0999999999999998e-01 1.2835618269700040e+00 -9.0138952569889721e+00 -7.1221421582460094e+00 0 0 0
621 207 2 4.0999999999999998e-01 2.7438260189417911e+00 -7.4322812474664444e+00 -7.4252177276894695e+00 0 0 1
619 207 1 -8.1999999999999995e-01 3.1638685264393569e+00 -7.4268129738524031e+00 -6.4948921687846584e+00 0 0 1
620 207 2 4.0999999999999998e-01 2.4868083364861966e+00 -6.9499459769647034e+00 -5.9108021435024884e+00 0 0 1
271 91 1 -8.1999999999999995e-01 1.0868070812195441e+00 -6.4619818287987005e+00 -5.2447123000108773e+00 0 0 1
272 91 2 4.0999999999999998e-01 2.1487160613556638e-01 -6.2092203664353089e+00 -5.7375521627405641e+00 0 0 1
233 78 2 4.0999999999999998e-01 1.5996723521939267e+00 -6.6254003521869551e+00 -9.2559104860900163e+00 0 0 0
232 78 1 -8.1999999999999995e-01 2.0914764285177743e+00 -7.5319559834891505e+00 -9.4058847432876860e+00 0 0 0
351 117 2 4.0999999999999998e-01 4.0266845722207956e-01 -9.3560220434710057e+00 -4.0167929688168975e+00 0 0 0
380 127 2 4.0999999999999998e-01 4.6660103140609985e+00 -7.7573581881298024e+00 -6.2726237941621736e+00 0 0 0
675 225 2 4.0999999999999998e-01 6.1844511025309756e-01 -8.9293336840941109e+00 -9.4157197352969888e+00 0 1 0
273 91 2 4.0999999999999998e-01 1.2667008180370813e+00 -6.0138239426533993e+00 -4.3154125871702789e+00 0 0 1
509 170 2 4.0999999999999998e-01 3.9011838315234013e+00 -9.2927025719295440e+00 -6.9371875070544826e+00 0 0 0
504 168 2 4.0999999999999998e-01 9.6610743813812228e+00 -9.1917633471759945e+00 -8.8188953928308109e+00 -1 1 1
699 233 2 4.0999999999999998e-01 6.9151138676957657e+00 -5.6630467381431950e+00 -9.5953920340635452e+00 0 0 0
379 127 1 -8.1999999999999995e-01 5.6751068198386729e+00 -8.0174644518886247e+00 -6.4733629209970323e+00 0 0 0
381 127 2 4.0999999999999998e-01 5.9466623345055689e+00 -7.4715361100846822e+00 -7.3038433587456728e+00 0 0 0
697 233 1 -8.1999999999999995e-01 6.1283808209906612e+00 -6.0548665682678751e+00 -9.0388008676916272e+00 0 0 0
698 233 2 4.0999999999999998e-01 5.8972339485887852e+00 -5.4973550903536088e+00 -8.2081485316403739e+00 0 0 0
231 77 2 4.0999999999999998e-01 7.0857493710582666e+00 -5.3212521607735068e+00 -5.8885432482918825e+00 -1 0 1
321 107 2 4.0999999999999998e-01 5.4891314550517620e+00 -7.8226347631203543e+00 -4.0009932951047471e+00 0 1 0
209 70 2 4.0999999999999998e-01 8.9872740479848936e+00 -6.0385770619888675e+00 -4.3408333333779980e+00 0 1 0
208 70 1 -8.1999999999999995e-01 8.0468521781323812e+00 -5.9862666913917160e+00 -4.6698993823226029e+00 0 1 0
210 70 2 4.0999999999999998e-01 7.5445969096414096e+00 -6.6005020082958881e+00 -4.0486844218633786e+00 0 1 0
570 190 2 4.0999999999999998e-01 9.5848388340477726e+00 -5.1857828322941932e+00 -9.7578967970699821e+00 0 1 0
338 113 2 4.0999999999999998e-01 8.9765910570494238e+00 -9.2337488152888358e+00 -3.7146203028111890e+00 -1 1 0
638 213 2 4.0999999999999998e-01 6.8102531121333616e+00 -9.3174114300229451e+00 -6.4745404995985982e+00 -1 1 0
192 64 2 4.0999999999999998e-01 -9.7081950766565850e+00 -2.3684345805079965e+00 -4.5511422187785362e+00 0 0 0
649 217 1 -8.1999999999999995e-01 -8.4203252280828682e+00 -4.9040877016370290e+00 -9.3996080579440182e+00 0 0 0
651 217 2 4.0999999999999998e-01 -8.3070825599173705e+00 -4.1648150323937285e+00 -8.6906956563083302e+00 0 0 0
238 80 1 -8.1999999999999995e-01 -5.8324339107839931e+00 -3.9677088671237875e+00 -5.5094940177186391e+00 0 1 0
239 80 2 4.0999999999999998e-01 -6.1321046917126880e+00 -4.8754056567722310e+00 -5.9524666132368722e+00 0 1 0
240 80 2 4.0999999999999998e-01 -6.6072291530053819e+00 -3.3896118218842721e+00 -5.8682848493518573e+00 0 1 0
715 239 1 -8.1999999999999995e-01 -7.9567536888761925e+00 -3.0299903921346254e+00 -7.4970424598454368e+00 0 0 0
717 239 2 4.0999999999999998e-01 -7.5728721796194680e+00 -2.1026786681910301e+00 -7.7775287848431747e+00 0 0 0
716 239 2 4.0999999999999998e-01 -8.8165966018974533e+00 -2.9066423687554930e+00 -6.9423808439857604e+00 0 0 0
190 64 1 -8.1999999999999995e-01 -9.7672152138090365e+00 -2.3877232337454344e+00 -5.5738323588339762e+00 0 0 0
119 40 2 4.0999999999999998e-01 -6.5495292853151437e+00 -1.0442633320674901e+00 -3.2918169160035666e+00 0 0 0
47 16 2 4.0999999999999998e-01 -4.1543140692589287e+00 -4.8669982626606254e+00 -8.2863029580866474e+00 0 0 0
81 27 2 4.0999999999999998e-01 -4.4809789114439811e+00 -1.2898621212085992e-01 -3.6567387659148705e+00 0 0 0
582 194 2 4.0999999999999998e-01 -4.2773535711511235e+00 -1.7988948011250827e+00 -6.7420017519179449e+00 0 0 1
750 250 2 4.0999999999999998e-01 -4.1961212115121826e+00 -3.7379860995575966e+00 -5.6617663523797450e+00 0 0 1
748 250 1 -8.1999999999999995e-01 -3.2243890784698226e+00 -3.4696584785731255e+00 -5.9674564757293007e+00 0 0 1
581 194 2 4.0999999999999998e-01 -4.4922473805075223e+00 -9.9669543791189485e-01 -5.1901009182729325e+00 0 0 1
580 194 1 -8.1999999999999995e-01 -4.2405686517016132e+00 -9.1557821099203618e-01 -6.1916491617243663e+00 0 0 1
53 18 2 4.0999999999999998e-01 -1.9319005147064785e+00 -3.7796695504302802e+00 -8.7915126208790841e+00 0 0 1
52 18 1 -8.1999999999999995e-01 -1.6351682087658843e+00 -2.9132919182454167e+00 -8.2494455945347624e+00 0 0 1
54 18 2 4.0999999999999998e-01 -2.1545124342281636e+00 -3.0211964703166405e+00 -7.3534301578167076e+00 0 0 1
207 69 2 4.0999999999999998e-01 -4.9849914867569456e-02 -1.9827863962200802e+00 -8.2994305970381390e+00 0 0 1
749 250 2 4.0999999999999998e-01 -2.5662415786382100e+00 -4.0112498640374650e+00 -5.3820259482529025e+00 0 0 1
9 3 2 4.0999999999999998e-01 -2.5195363435756888e+00 -2.1296974025299926e+00 -9.5950059921139594e+00 0 1 1
384 128 2 4.0999999999999998e-01 3.2397038532330655e+00 -4.8697923551791309e+00 -5.6174727516618965e+00 0 1 0
383 128 2 4.0999999999999998e-01 4.5650682960597484e+00 -3.8471856647431135e+00 -5.4794240367050726e+00 0 1 0
441 147 2 4.0999999999999998e-01 1.7599499390029169e-01 -2.2441661302165969e+00 -3.7284812315881548e+00 1 0 0
125 42 2 4.0999999999999998e-01 3.4422226520965982e+00 -3.4415925473987543e+00 -8.6828271075128267e+00 0 0 0
205 69 1 -8.1999999999999995e-01 6.6483891693378983e-01 -1.4606678741374530e+00 -8.8118194647497852e+00 0 0 1
124 42 1 -8.1999999999999995e-01 2.5201593774493158e+00 -3.7449124153569024e+00 -9.1282887940443462e+00 0 0 0
90 30 2 4.0999999999999998e-01 1.5183127046856137e+00 -6.7601894852050126e-01 -4.9091792211076735e+00 0 0 1
703 235 1 -8.1999999999999995e-01 1.0829008071589965e+00 -2.5606535459136084e+00 -5.5837279441964123e+00 0 0 0
704 235 2 4.0999999999999998e-01 1.9763949882468368e+00 -2.9649305226531255e+00 -5.3630408750899496e+00 0 0 0
705 235 2 4.0999999999999998e-01 7.9253188698989407e-01 -3.0564179410539229e+00 -6.4169118746060558e+00 0 0 0
592 198 1 -8.1999999999999995e-01 4.3935381900619337e+00 -1.9301057502553967e+00 -7.3185769983284636e+00 0 0 0
593 198 2 4.0999999999999998e-01 3.9957446301131996e+00 -2.5738371866297576e+00 -6.6307405883307684e+00 0 0 0
594 198 2 4.0999999999999998e-01 3.8484998599298663e+00 -1.0612454145056205e+00 -7.5117932833960408e+00 0 0 0
126 42 2 4.0999999999999998e-01 1.9552571164275336e+00 -2.9635861677284696e+00 -8.8521370689641490e+00 0 0 0
382 128 1 -8.1999999999999995e-01 3.5276293606424853e+00 -3.8846414936752218e+00 -5.6084880645286557e+00 0 1 0
411 137 2 4.0999999999999998e-01 1.9574967909114753e+00 -2.4702661974421711e-01 -8.3773218112201739e+00 0 0 0
206 69 2 4.0999999999999998e-01 2.8570130436613700e-01 -1.4418419223168717e+00 -9.7449410566178578e+00 0 0 1
230 77 2 4.0999999999999998e-01 6.9758805591607018e+00 -3.9821861364461757e+00 -6.6953148668342672e+00 -1 0 1
229 77 1 -8.1999999999999995e-01 6.4007042850644194e+00 -4.7398574481699338e+00 -6.4102145883926767e+00 -1 0 1
191 64 2 4.0999999999999998e-01 9.2059525760539724e+00 -1.8289842202092852e+00 -5.9470720476906846e+00 -1 0 0
561 187 2 4.0999999999999998e-01 7.6320684537841981e+00 -2.2011132591430500e+00 -9.6055327386039497e+00 0 0 0
727 243 1 -8.1999999999999995e-01 7.1146320905041467e+00 -2.1305578995412895e+00 -7.7231523950732894e+00 0 0 1
729 243 2 4.0999999999999998e-01 6.1242405782860398e+00 -2.0549177231425761e+00 -7.4067472494434803e+00 0 0 1
728 243 2 4.0999999999999998e-01 7.6325093895497451e+00 -1.2669794914051613e+00 -7.5703022652410050e+00 0 0 1
87 29 2 4.0999999999999998e-01 -7.1307517018186646e+00 1.9558802313084682e+00 -3.3877101848638547e+00 0 1 1
655 219 1 -8.1999999999999995e-01 -7.3772137644699898e+00 1.1635940011340573e+00 -5.1107031724767218e+00 1 0 1
656 219 2 4.0999999999999998e-01 -7.6557845527986013e+00 3.1489074819440954e-01 -4.6198438964229878e+00 1 0 1
657 219 2 4.0999999999999998e-01 -8.1682952125264219e+00 1.8107987246783899e+00 -5.2916986726635917e+00 1 0 1
602 201 2 4.0999999999999998e-01 -5.5001268774098753e+00 3.3826538237361006e+00 -9.8483007422935778e+00 -1 0 1
183 61 2 4.0999999999999998e-01 -5.4893776257047460e+00 1.5207476067599029e-01 -9.1377942518425570e+00 0 0 1
170 57 2 4.0999999999999998e-01 -9.6443303044948436e+00 1.0281994152731699e+00 -3.8167462287926015e+00 0 0 0
725 242 2 4.0999999999999998e-01 -5.1004936266384213e+00 1.2923945755048336e+00 -5.2701374364087989e+00 0 0 0
432 144 2 4.0999999999999998e-01 -6.7336608392204376e+00 7.2504153842250485e-01 -6.8848089229341261e+00 0 0 0
430 144 1 -8.1999999999999995e-01 -6.4034876068545676e+00 9.0979385606064300e-01 -7.9131928368882516e+00 0 0 0
74 25 2 4.0999999999999998e-01 -6.2940840384032404e+00 4.8508268364193237e+00 -8.0619894423638510e+00 0 0 0
31 11 1 -8.1999999999999995e-01 -9.3166399742464829e+00 3.2331857589724100e+00 -5.4945227371833765e+00 0 0 0
431 144 2 4.0999999999999998e-01 -6.1621966049616352e+00 1.8908875462345967e+00 -7.8765805521742696e+00 0 0 0
73 25 1 -8.1999999999999995e-01 -5.9753725763944345e+00 3.8677390350202918e+00 -7.9482638190109460e+00 0 0 0
598 200 1 -8.1999999999999995e-01 -9.2537499763384439e+00 2.9066755898834198e+00 -8.6496769712595256e+00 0 0 0
33 11 2 4.0999999999999998e-01 -9.3753855701437185e+00 4.2075834167764468e+00 -5.2207306807593028e+00 0 0 0
600 200 2 4.0999999999999998e-01 -8.3683215021680137e+00 3.3555134720410744e+00 -8.2415183557999487e+00 0 0 0
75 25 2 4.0999999999999998e-01 -5.1400672054127776e+00 4.0315230710983183e+00 -7.3460450465782792e+00 0 0 0
599 200 2 4.0999999999999998e-01 -8.8900362901467904e+00 2.5484230918756152e+00 -9.5175377071230063e+00 0 0 0
222 74 2 4.0999999999999998e-01 -6.2097619242651998e+00 4.8567891462011552e+00 -5.3123734606157189e+00 0 0 0
220 74 1 -8.1999999999999995e-01 -6.3512120638882186e+00 4.4427841698081965e+00 -4.4012722257795609e+00 0 0 0
221 74 2 4.0999999999999998e-01 -7.2662048197411107e+00 4.6780620455078710e+00 -3.9816392932041667e+00 0 0 0
668 223 2 4.0999999999999998e-01 -1.5507690235338336e+00 6.3274529784592592e-01 -7.2462964424638079e+00 0 0 1
667 223 1 -8.1999999999999995e-01 -2.1098688411249578e+00 8.7826120630258875e-01 -6.4412263434942121e+00 0 0 1
669 223 2 4.0999999999999998e-01 -2.9348801490947483e+00 2.9619909144240880e-01 -6.3194359012898857e+00 0 0 1
499 167 1 -8.1999999999999995e-01 -1.3544158025481410e+00 3.1521636918454465e+00 -8.9618655732160661e+00 0 0 1
724 242 1 -8.1999999999999995e-01 -4.4716955444984272e+00 1.3918954101198766e+00 -4.4639267459538603e+00 0 0 0
726 242 2 4.0999999999999998e-01 -4.7936901141661847e+00 2.1857315143651106e+00 -3.9510442139241331e+00 0 0 0
498 166 2 4.0999999999999998e-01 -3.3463018067666108e+00 2.5830160890427618e+00 -6.4288730626503341e+00 0 0 0
496 166 1 -8.1999999999999995e-01 -3.3548618629873999e+00 3.3458693122002434e+00 -7.0961380881708127e+00 0 0 0
497 166 2 4.0999999999999998e-01 -2.7248932532494932e+00 3.1309575062956703e+00 -7.9029229000684280e+00 0 0 0
121 41 1 -8.1999999999999995e-01 -2.9652893707972561e-01 2.2437162921293776e+00 -4.6950134942352957e+00 -1 0 1
123 41 2 4.0999999999999998e-01 -1.1032893285220335e+00 1.9694320935021810e+00 -5.3335193170552326e+00 -1 0 1
501 167 2 4.0999999999999998e-01 -7.5749602411916617e-01 3.7985611182539154e+00 -8.4250956979870377e+00 0 0 1
173 58 2 4.0999999999999998e-01 -1.7080412225218937e+00 4.8781810375458692e+00 -3.8592244193194847e+00 0 0 0
293 98 2 4.0999999999999998e-01 -1.1966077444732744e-01 3.5961220911904275e+00 -5.7302833715000245e+00 0 0 0
174 58 2 4.0999999999999998e-01 -1.0707935932065331e+00 3.3459942014745381e+00 -3.5702086453287722e+00 0 0 0
500 167 2 4.0999999999999998e-01 -8.1973030754553067e-01 2.7186672640385678e+00 -9.7420425620455795e+00 0 0 1
88 30 1 -8.1999999999999995e-01 1.5931066817901824e+00 2.1638102655418370e-01 -4.4311698851001902e+00 0 0 1
122 41 2 4.0999999999999998e-01 4.3895567414924169e-01 1.5096783809386938e+00 -4.7244013951404478e+00 -1 0 1
89 30 2 4.0999999999999998e-01 1.9522819853095001e+00 9.5453272455658078e-01 -5.0389939118034119e+00 0 0 1
584 195 2 4.0999999999999998e-01 2.6524870800663787e+00 3.1472807656657538e+00 -6.0368326898975830e+00 0 0 0
585 195 2 4.0999999999999998e-01 2.6256018766345863e+00 1.7737553955710199e+00 -6.8861326660804050e+00 0 0 0
292 98 1 -8.1999999999999995e-01 2.6619993756627319e-01 4.2627058172823018e+00 -6.4048243176019861e+00 0 0 0
294 98 2 4.0999999999999998e-01 1.2836677282246853e+00 4.3323848579997168e+00 -6.2089909171038373e+00 0 0 0
583 195 1 -8.1999999999999995e-01 2.4110330423579396e+00 2.1649785316319829e+00 -5.9689558055713201e+00 0 0 0
631 211 1 -8.1999999999999995e-01 2.9740195862958232e+00 4.9240100333618626e+00 -6.4120714431421399e+00 0 0 0
632 211 2 4.0999999999999998e-01 3.8509571495493811e+00 4.5254430310695000e+00 -6.6383684876806281e+00 0 0 0
409 137 1 -8.1999999999999995e-01 2.7145443446483788e+00 3.3082215201008464e-01 -8.0592076310494996e+00 0 0 0
410 137 2 4.0999999999999998e-01 3.2890350320265633e+00 4.6651141358333070e-01 -8.8624837446398104e+00 0 0 0
284 95 2 4.0999999999999998e-01 3.8929362150607507e+00 1.7285076820541638e+00 -4.6571191598746822e+00 0 0 0
283 95 1 -8.1999999999999995e-01 4.4686943387452169e+00 1.5285939684556658e+00 -3.8315500877532109e+00 0 0 0
171 57 2 4.0999999999999998e-01 8.7503906923754506e+00 2.0099766238138778e-02 -3.7504446257689499e+00 -1 0 0
416 139 2 4.0999999999999998e-01 7.8142294876459939e+00 1.0701208967332652e+00 -8.9754964242774662e+00 -1 0 1
226 76 1 -8.1999999999999995e-01 8.7602158021912118e+00 6.6799745382541895e-02 -7.0100252530688048e+00 -1 0 1
228 76 2 4.0999999999999998e-01 8.9206688463973052e+00 3.6728716751342383e-01 -6.0202838677989794e+00 -1 0 1
32 11 2 4.0999999999999998e-01 9.7695287860160338e+00 3.1583505572584216e+00 -6.2801400311338398e+00 -1 0 0
227 76 2 4.0999999999999998e-01 9.3424876075692591e+00 6.6654040465693498e-01 -7.6195000886162925e+00 -1 0 1
551 184 2 4.0999999999999998e-01 5.1633535417960639e+00 4.0042706759060156e+00 -9.7612374409362292e+00 -1 0 1
285 95 2 4.0999999999999998e-01 5.2951328745778659e+00 2.1396994475725388e+00 -3.8896270223945897e+00 0 0 0
169 57 1 -8.1999999999999995e-01 9.2629818962495669e+00 7.3256383650656964e-01 -4.3224866263769428e+00 -1 0 0
478 160 1 -8.1999999999999995e-01 6.2432519633769283e+00 4.7748959996940430e+00 -3.9731888924572378e+00 -1 0 0
480 160 2 4.0999999999999998e-01 6.6620154597985799e+00 3.8288338046600292e+00 -4.2137079443620031e+00 -1 0 0
486 162 2 4.0999999999999998e-01 7.1932872249126127e+00 2.4040120920481791e+00 -5.8842869048930186e+00 0 0 0
484 162 1 -8.1999999999999995e-01 7.0791268859519381e+00 2.4371624304730779e+00 -4.8691944315624500e+00 0 0 0
485 162 2 4.0999999999999998e-01 7.7170020489082072e+00 1.6812488022188843e+00 -4.4899317933796956e+00 0 0 0
304 102 1 -8.1999999999999995e-01 7.9582059810752961e+00 2.8268414112225826e+00 -7.5945236088835761e+00 0 0 1
306 102 2 4.0999999999999998e-01 8.8566167946243208e+00 2.9204423117690692e+00 -8.1805278680200004e+00 0 0 1
305 102 2 4.0999999999999998e-01 7.2300047961005509e+00 3.4921036301442157e+00 -7.8312592088650756e+00 0 0 1
15 5 2 4.0999999999999998e-01 -6.4131837434184957e+00 6.9322063199053687e+00 -9.5829821544615719e+00 1 0 0
14 5 2 4.0999999999999998e-01 -7.8323205774646274e+00 6.5105602601070611e+00 -9.0613099238541697e+00 1 0 0
412 138 1 -8.1999999999999995e-01 -9.4642239662815548e+00 5.8723043405977737e+00 -5.2223160264833881e+00 0 0 0
237 79 2 4.0999999999999998e-01 -9.4943699006393025e+00 6.8773857037120356e+00 -8.5038388712668862e+00 0 0 1
13 5 1 -8.1999999999999995e-01 -6.8331997227807362e+00 6.4993297778312353e+00 -8.7539242692761352e+00 1 0 0
316 106 1 -8.1999999999999995e-01 -8.9677823301712838e+00 9.3008900832942398e+00 -5.3849202145615953e+00 0 -1 0
317 106 2 4.0999999999999998e-01 -9.1252147188994517e+00 8.5947909367062749e+00 -6.1647251241862282e+00 0 -1 0
588 196 2 4.0999999999999998e-01 -6.3262235812423286e+00 7.6272750289559808e+00 -4.8754532177368946e+00 0 -1 0
318 106 2 4.0999999999999998e-01 -8.1174718975248883e+00 8.9455793895081150e+00 -4.9246222511998123e+00 0 -1 0
413 138 2 4.0999999999999998e-01 -9.0838070490122398e+00 6.5465694293621626e+00 -4.5435839389112225e+00 0 0 0
414 138 2 4.0999999999999998e-01 -9.4140938848373121e+00 6.3315389207430099e+00 -6.1094311654159172e+00 0 0 0
586 196 1 -8.1999999999999995e-01 -6.8899506634024839e+00 8.2066368498861024e+00 -4.2439242570100193e+00 0 -1 0
235 79 1 -8.1999999999999995e-01 -9.6806087550768378e+00 7.3362329590742181e+00 -7.5787402642094142e+00 0 0 1
589 197 1 -8.1999999999999995e-01 -5.6520566021163532e+00 6.9594772353332885e+00 -6.2321449096434209e+00 0 -1 1
590 197 2 4.0999999999999998e-01 -6.2786452975255349e+00 6.9614947724231175e+00 -7.0265994686582420e+00 0 -1 1
630 210 2 4.0999999999999998e-01 -5.6604537732817333e+00 9.4119832465714985e+00 -4.5617624114705757e+00 0 0 0
587 196 2 4.0999999999999998e-01 -7.0674336411075851e+00 7.8069963071364636e+00 -3.3013260138426190e+00 0 -1 0
77 26 2 4.0999999999999998e-01 -9.4231718199669168e-01 8.7075546200657357e+00 -9.1202357942815961e+00 0 -1 1
591 197 2 4.0999999999999998e-01 -4.8006879692673712e+00 7.5371300040288443e+00 -6.4665323764714442e+00 0 -1 1
695 232 2 4.0999999999999998e-01 -3.0187085734652110e+00 7.1321916753456023e+00 -4.8551926065329569e+00 0 0 0
629 210 2 4.0999999999999998e-01 -4.0948620765788082e+00 9.5142399741859229e+00 -4.0616635229573452e+00 0 0 0
467 156 2 4.0999999999999998e-01 -2.7010928808469727e+00 5.3519417061604315e+00 -6.0863319053976479e+00 0 -1 0
468 156 2 4.0999999999999998e-01 -1.0607379220347026e+00 5.4886831357623498e+00 -5.6514016629300796e+00 0 -1 0
466 156 1 -8.1999999999999995e-01 -2.0748433448894281e+00 5.7098872301738144e+00 -5.3890735125114428e+00 0 -1 0
57 19 2 4.0999999999999998e-01 -3.7007788635292997e+00 9.2512455225999481e+00 -7.5240875503646496e+00 0 -1 0
56 19 2 4.0999999999999998e-01 -2.5680548098348135e+00 8.1154741704256548e+00 -7.5147067510198298e+00 0 -1 0
55 19 1 -8.1999999999999995e-01 -3.4748659258392558e+00 8.3343364325761549e+00 -7.1107533270913450e+00 0 -1 0
694 232 1 -8.1999999999999995e-01 -3.0531045785438287e+00 7.8859613275967693e+00 -4.0917181956058633e+00 0 0 0
155 52 2 4.0999999999999998e-01 -1.0884963595722390e+00 8.3783243197904103e+00 -5.1147737980677848e+00 -1 -1 0
76 26 1 -8.1999999999999995e-01 -1.4971441896297271e+00 7.8136646974653523e+00 -9.1187970725897536e+00 0 -1 1
156 52 2 4.0999999999999998e-01 -4.1894644045413154e-01 9.3280734448179849e+00 -6.4131950906981459e+00 -1 -1 0
154 52 1 -8.1999999999999995e-01 -3.6251862131430940e-01 8.4584497053972694e+00 -5.8403307536609947e+00 -1 -1 0
78 26 2 4.0999999999999998e-01 -9.6707012439988094e-01 7.0083296058666944e+00 -8.7692275538858144e+00 0 -1 1
